#Digilent WaveForms Oscilloscope Acquisition,,,,,,,,
#Device Name: Discovery2,,,,,,,,
#Serial Number: SN:210321AE0290,,,,,,,,
#Date Time: 2024-09-22 20:45:31.093,,,,,,,,
#Sample rate: 800000Hz,,,,,,,,
#Samples: 8192,,,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average,,,,,,,,
#Wavegen Channel 1: Running,,,,,,,,
#Mode: Custom,,,,,,,,
#Type: Custom1,,,,,,,,
#Frequency: 200 Hz,,,,,,,,
#Period: 5 ms,,,,,,,,
#Amplitude: 1 V,,,,,,,,
#Offset: 0 V,,,,,,,,
#Phase: 0 °,,,,,,,,
,,,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,,Average Noise%Err,
-0.004775833,0.2546881170255186,0.003429376,,0.277985336,8.380736681,,,
-0.004774583,0.2567061595164619,0.003429376,,0.279493876,8.153207917,,,
-0.004773333,0.2587242020074052,0.002424576,,0.281001727,7.927896135,,,
-0.004772083,0.2600695636680341,0.002424576,,0.282508884,7.942872591,,,
-0.004770833,0.2617512657438194,0.003094442,,0.284015345,7.839040874,,,
-0.004769583,0.2630966274044491,0.003094442,,0.285521104,7.853877166,,,
-0.004768333,0.2644419890650773,0.003094442,,0.287026159,7.868331661,,,
-0.004767083,0.266123691,0.003764309,,0.288530506,7.765839113,,,
-0.004765833,0.2681417336318079,0.004099242,,0.290034141,7.548217329,,,
-0.004764583,0.2694870952924361,0.003094442,,0.29153706,7.563348846,,,
-0.004763333,0.2708324569530649,0.003764309,,0.29303926,7.578098281,,,
-0.004762083,0.2728504994440082,0.002759509,,0.294540737,7.364087472,,,
-0.004760833,0.2741958611046371,0.002759509,,0.296041487,7.379244776,,,
-0.004759583,0.2752048823501083,0.002759509,,0.297541507,7.507061666,,,
-0.004758333,0.2765502440107376,0.002759509,,0.299040792,7.520896422,,,
-0.004757083,0.2785682865016815,0.002089643,,0.30053934,7.310541582,,,
-0.004755833,0.2799136481623097,0.003429376,,0.302037146,7.324760598,,,
-0.004754583,0.2809226694077819,0.002759509,,0.303534207,7.449419857,,,
-0.004753333,0.2822680310684103,0.002759509,,0.305030519,7.462364038,,,
-0.004752083,0.2842860735593535,0.002759509,,0.306526078,7.255501612,,,
-0.004750833,0.2849587543896679,0.002424576,,0.308020881,7.487195867,,,
-0.004749583,0.2863041160502968,0.002759509,,0.309514924,7.499091698,,,
-0.004748333,0.2883221585412392,0.002424576,,0.311008203,7.294355743,,,
-0.004747083,0.2896675202018689,0.003429376,,0.312500715,7.306605664,,,
-0.004745833,0.2913492222776556,0.002759509,,0.313992456,7.211394178,,,
-0.004744583,0.2926945839382838,0.002759509,,0.315483422,7.223466117,,,
-0.004743333,0.2943762860140705,0.003429376,,0.31697361,7.129086767,,,
-0.004742083,0.2957216476746988,0.003764309,,0.318463015,7.140976019,,,
-0.004740833,0.2977396901656421,0.003429376,,0.319951635,6.942282017,,,
-0.004739583,0.2987487114111133,0.003429376,,0.321439465,7.059106408,,,
-0.004738333,0.3000940730717425,0.002424576,,0.322926503,7.070472461,,,
-0.004737083,0.3017757751475278,0.003094442,,0.324412743,6.977829403,,,
-0.004735833,0.3031211368081574,0.003094442,,0.325898183,6.989006767,,,
-0.004734583,0.3048028388839442,0.003094442,,0.327382819,6.89711815,,,
-0.004733333,0.3061482005445724,0.002424576,,0.328866647,6.908102849,,,
-0.004732083,0.307157222,0.002759509,,0.330349663,7.02057369,,,
-0.004730833,0.3085025834506728,0.002759509,,0.331831865,7.030452424,,,
-0.004729583,0.3105206259416161,0.002759509,,0.333313248,6.838198539,,,
-0.004728333,0.3115296471870873,0.002759509,,0.334793808,6.948802561,,,
-0.004727083,0.3125386684325594,0.003094442,,0.336273542,7.058204326,,,
-0.004725833,0.3145567109235017,0.002089643,,0.337752447,6.867673635,,,
-0.004724583,0.3152293917538171,0.002089643,,0.339230518,7.075167119,,,
-0.004723333,0.3162384129992894,0.003094442,,0.340707752,7.181914355,,,
-0.004722083,0.3175837746599176,0.002089643,,0.342184145,7.189219924,,,
-0.004720833,0.3185927959053892,0.00175471,,0.343659695,7.294104917,,,
-0.004719583,0.3202744979811754,0.002089643,,0.345134396,7.20296155,,,
-0.004718333,0.3209471788114898,0.002759509,,0.346608245,7.403478414,,,
-0.004717083,0.3229652213024322,0.003094442,,0.34808124,7.215562254,,,
-0.004715833,0.3239742425479047,0.002424576,,0.349553375,7.317661528,,,
-0.004714583,0.3253196042085342,0.002759509,,0.351024648,7.322860202,,,
-0.004713333,0.3266649658691624,0.003094442,,0.352495055,7.327787774,,,
-0.004712083,0.3276739871146345,0.002089643,,0.353964593,7.427467629,,,
-0.004710833,0.3286830083601057,0.002759509,,0.355433256,7.526096008,,,
-0.004709583,0.3303647104358918,0.003429376,,0.356901043,7.43520743,,,
-0.004708333,0.3323827529268351,0.003094442,,0.35836795,7.250982308,,,
-0.004707083,0.3337281145874639,0.002759509,,0.359833972,7.25497285,,,
-0.004705833,0.334400795,0.002424576,,0.361299106,7.444887025,,,
-0.004704583,0.3360824974935643,0.002089643,,0.362763348,7.354891542,,,
-0.004703333,0.3374278591541939,0.002089643,,0.364226696,7.357735454,,,
-0.004702083,0.3387732208148221,0.002759509,,0.365689145,7.360328942,,,
-0.004700833,0.3401185824754515,0.003094442,,0.367150691,7.362674106,,,
-0.004699583,0.3414639441360798,0.002759509,,0.368611332,7.36477301,,,
-0.004698333,0.3431456462118658,0.002089643,,0.370071063,7.275742326,,,
-0.004697083,0.3444910078724941,0.002089643,,0.371529881,7.277711628,,,
-0.004695833,0.3458363695331236,0.002424576,,0.372987783,7.279437641,,,
-0.004694583,0.3468453907785948,0.002089643,,0.374444764,7.370746103,,,
-0.004693333,0.3478544120240669,0.002424576,,0.375900821,7.461119303,,,
-0.004692083,0.3495361140998537,0.002759509,,0.37735595,7.372306232,,,
-0.004690833,0.351217816,0.003094442,,0.378810149,7.283947588,,,
-0.004689583,0.3525631778362679,0.002424576,,0.380263413,7.284485956,,,
-0.004688333,0.3532358586665822,0.002424576,,0.381715738,7.461017926,,,
-0.004687083,0.3545812203272112,0.003094442,,0.383167122,7.460426562,,,
-0.004685833,0.3559265819878394,0.002759509,,0.38461756,7.459612188,,,
-0.004684583,0.3572719436484688,0.003429376,,0.38606705,7.458576455,,,
-0.004683333,0.3586173053090971,0.002089643,,0.387515586,7.457320984,,,
-0.004682083,0.3596263265545694,0.002424576,,0.388963167,7.54231839,,,
-0.004680833,0.361308029,0.002759509,,0.390409788,7.454157184,,,
-0.004679583,0.3626533902909843,0.002759509,,0.391855445,7.452251968,,,
-0.004678333,0.363662412,0.002424576,,0.393300136,7.535650732,,,
-0.004677083,0.3653441136122419,0.002424576,,0.394743856,7.447802492,,,
-0.004675833,0.3663531348577136,0.002759509,,0.396186603,7.530155638,,,
-0.004674583,0.3676984965183419,0.002424576,,0.397628371,7.527097412,,,
-0.004673333,0.3693801985941285,0.003429376,,0.399069159,7.439552699,,,
-0.004672083,0.3710619006699151,0.002759509,,0.400508962,7.352410072,,,
-0.004670833,0.3720709219153863,0.002089643,,0.401947777,7.433019033,,,
-0.004669583,0.3734162835760157,0.00175471,,0.4033856,7.429446185,,,
-0.004668333,0.374761645,0.002424576,,0.404822427,7.425671111,,,
-0.004667083,0.3761070068972728,0.002089643,,0.406258256,7.42169512,,,
-0.004665833,0.376443347,0.002424576,,0.407693082,7.665014807,,,
-0.004664583,0.3781250493882161,0.002424576,,0.409126903,7.577564146,,,
-0.004663333,0.3791340706336873,0.002424576,,0.410559714,7.654341663,,,
-0.004662083,0.3804794322943166,0.003429376,,0.411991512,7.648720572,,,
-0.004660833,0.382161134,0.002759509,,0.413422293,7.561556152,,,
-0.004659583,0.382833815,0.002759509,,0.414852055,7.717989821,,,
-0.004658333,0.3848518576913608,0.002759509,,0.416280792,7.549936282,,,
-0.004657083,0.385860879,0.002424576,,0.417708503,7.624365722,,,
-0.004655833,0.3875425810126181,0.002089643,,0.419135183,7.537568562,,,
-0.004654583,0.3888879426732469,0.002089643,,0.420560829,7.531106969,,,
-0.004653333,0.3898969639187185,0.00175471,,0.421985437,7.604165903,,,
-0.004652083,0.3905696447490327,0.002424576,,0.423409003,7.755942469,,,
-0.004650833,0.3915786659945046,0.002759509,,0.424831526,7.827305086,,,
-0.004649583,0.3932603680702914,0.003094442,,0.426253,7.740152323,,,
-0.004648333,0.3946057297309196,0.002759509,,0.427673422,7.731996023,,,
-0.004647083,0.3959510913915484,0.002089643,,0.429092789,7.723666794,,,
-0.004645833,0.3972964530521773,0.002424576,,0.430511097,7.715165533,,,
-0.004644583,0.3989781551279633,0.002759509,,0.431928343,7.628623631,,,
-0.004643333,0.3999871763734345,0.002759509,,0.433344523,7.697650441,,,
-0.004642083,0.4016688784492211,0.003094442,,0.434759634,7.611275955,,,
-0.004640833,0.4026778996946923,0.002759509,,0.436173672,7.679457659,,,
-0.004639583,0.4036869209401643,0.002759509,,0.437586634,7.746971824,,,
-0.004638333,0.4043596017704797,0.002424576,,0.438998517,7.890440047,,,
-0.004637083,0.4063776442614221,0.002759509,,0.440409316,7.72728237,,,
-0.004635833,0.4073866655068937,0.002759509,,0.441819028,7.793318179,,,
-0.004634583,0.4090683675826797,0.002759509,,0.44322765,7.706938603,,,
-0.004633333,0.4100773888281514,0.002424576,,0.444635179,7.77216738,,,
-0.004632083,0.4110864100736226,0.002424576,,0.446041611,7.836757801,,,
-0.004630833,0.4120954313190947,0.002089643,,0.447446942,7.900715645,,,
-0.004629583,0.4131044525645669,0.00175471,,0.448851169,7.964046614,,,
-0.004628333,0.4144498142251952,0.002424576,,0.450254288,7.952056228,,,
-0.004627083,0.4161315163009818,0.002759509,,0.451656297,7.865445675,,,
-0.004625833,0.417476878,0.002759509,,0.453057191,7.853382281,,,
-0.004624583,0.4194949204525533,0.002424576,,0.454456967,7.693147969,,,
-0.004623333,0.4201676012828678,0.002089643,,0.455855622,7.828799148,,,
-0.004622083,0.4218493033586539,0.002759509,,0.457253153,7.742723912,,,
-0.004620833,0.4228583246041251,0.002089643,,0.458649554,7.803611609,,,
-0.004619583,0.4238673458495972,0.002424576,,0.460044825,7.863903029,,,
-0.004618333,0.424540027,0.002424576,,0.46143896,7.996492807,,,
-0.004617083,0.4255490479253832,0.002424576,,0.462831957,8.055387722,,,
-0.004615833,0.4272307500011699,0.002089643,,0.464223811,7.968798724,,,
-0.004614583,0.4285761116617981,0.002759509,,0.46561452,7.9547366,,,
-0.004613333,0.4302578137375842,0.002759509,,0.467004081,7.868510885,,,
-0.004612083,0.431603175,0.002759509,,0.468392489,7.854377299,,,
-0.004610833,0.432948537,0.003429376,,0.469779741,7.840100531,,,
-0.004609583,0.4346302391346272,0.003094442,,0.471165834,7.754296351,,,
-0.004608333,0.4359756007952569,0.002759509,,0.472550765,7.739943895,,,
-0.004607083,0.4373209624558863,0.002424576,,0.47393453,7.725448306,,,
-0.004605833,0.4386663241165145,0.00175471,,0.475317125,7.710810066,,,
-0.004604583,0.4400116857771434,0.002089643,,0.476698547,7.696029648,,,
-0.004603333,0.4410207070226151,0.002759509,,0.478078794,7.751460023,,,
-0.004602083,0.4430387495135584,0.003094442,,0.47945786,7.59589398,,,
-0.004600833,0.4443841111741866,0.002759509,,0.480835744,7.580890813,,,
-0.004599583,0.4450567920045017,0.00175471,,0.482212441,7.70524482,,,
-0.004598333,0.4467384940802869,0.00175471,,0.483587949,7.620010921,,,
-0.004597083,0.4477475153257593,0.002424576,,0.484962263,7.673740892,,,
-0.004595833,0.4490928769863888,0.002424576,,0.48633538,7.657782044,,,
-0.004594583,0.450438239,0.003094442,,0.487707298,7.641685816,,,
-0.004593333,0.4514472598924887,0.002424576,,0.489078012,7.694222904,,,
-0.004592083,0.4527926215531175,0.002759509,,0.49044752,7.677661071,,,
-0.004590833,0.4548106640440608,0.002759509,,0.491815817,7.524189322,,,
-0.004589583,0.456156026,0.002089643,,0.493182901,7.507737057,,,
-0.004588333,0.4571650469501612,0.002759509,,0.494548768,7.55915768,,,
-0.004587083,0.4585104086107896,0.003094442,,0.495913415,7.542245311,,,
-0.004585833,0.4601921106865762,0.002089643,,0.497276838,7.457561766,,,
-0.004584583,0.4615374723472051,0.002424576,,0.498639034,7.440565077,,,
-0.004583333,0.4615374723472051,0.002759509,,0.5,7.692505531,,,
-0.004582083,0.4632191744229911,0.003429376,,0.501359732,7.607423422,,,
-0.004580833,0.4652372169139344,0.002424576,,0.502718227,7.455669644,,,
-0.004579583,0.4659098977442488,0.002759509,,0.504075482,7.571402589,,,
-0.004578333,0.4672552594048771,0.002424576,,0.505431493,7.5531964,,,
-0.004577083,0.4689369614806638,0.002759509,,0.506786257,7.46849279,,,
-0.004575833,0.4702823231412934,0.002759509,,0.50813977,7.45020346,,,
-0.004574583,0.4719640252170787,0.002424576,,0.509492029,7.365768656,,,
-0.004573333,0.4726367060473939,0.002759509,,0.510843032,7.479073499,,,
-0.004572083,0.4743184081231792,0.002424576,,0.512192774,7.394552923,,,
-0.004570833,0.4756637697838081,0.002424576,,0.513541252,7.375742868,,,
-0.004569583,0.4773454718595941,0.002424576,,0.514888463,7.291480384,,,
-0.004568333,0.4783544931050657,0.00175471,,0.516234404,7.337734646,,,
-0.004567083,0.479699855,0.00175471,,0.517579071,7.318537028,,,
-0.004565833,0.480372536,0.00175471,,0.518922461,7.428841082,,,
-0.004564583,0.4810452164263241,0.002089643,,0.52026457,7.538347948,,,
-0.004563333,0.4823905780869523,0.002759509,,0.521605396,7.518100451,,,
-0.004562083,0.4837359397475817,0.002089643,,0.522944934,7.497729128,,,
-0.004560833,0.4847449609930529,0.00175471,,0.524283183,7.541386626,,,
-0.004559583,0.4864266630688389,0.002424576,,0.525620138,7.456615861,,,
-0.004558333,0.4874356843143101,0.002424576,,0.526955795,7.499701402,,,
-0.004557083,0.4887810459749394,0.002759509,,0.528290153,7.478675677,,,
-0.004555833,0.4901264076355676,0.003429376,,0.529623207,7.457528134,,,
-0.004554583,0.4918081097113544,0.002759509,,0.530954955,7.372912643,,,
-0.004553333,0.4931534713719838,0.003094442,,0.532285392,7.351680359,,,
-0.004552083,0.494498833,0.00175471,,0.533614516,7.330325866,,,
-0.004550833,0.4955078542780836,0.00175471,,0.534942323,7.371723495,,,
-0.004549583,0.4961805351083981,0.00175471,,0.536268811,7.475406863,,,
-0.004548333,0.4971895563538697,0.002089643,,0.537593975,7.515787063,,,
-0.004547083,0.498871258,0.002759509,,0.538917812,7.430920471,,,
-0.004545833,0.5002166200902847,0.002759509,,0.54024032,7.408499305,,,
-0.004544583,0.5015619817509128,0.002759509,,0.541561495,7.385959686,,,
-0.004543333,0.5025710029963851,0.002089643,,0.542881334,7.425256443,,,
-0.004542083,0.5035800242418572,0.002089643,,0.544199833,7.464134818,,,
-0.004540833,0.5045890454873284,0.002089643,,0.54551699,7.502597582,,,
-0.004539583,0.5062707475631145,0.002759509,,0.5468328,7.417633484,,,
-0.004538333,0.5076161092237433,0.002089643,,0.548147262,7.394208693,,,
-0.004537083,0.5092978112995293,0.002089643,,0.54946037,7.309455111,,,
-0.004535833,0.5099704921298435,0.00175471,,0.550772123,7.408078506,,,
-0.004534583,0.5109795133753154,0.001419777,,0.552082517,7.445083436,,,
-0.004533333,0.5119885346207874,0.001419777,,0.553391549,7.481685378,,,
-0.004532083,0.5126612154511015,0.001084844,,0.554699216,7.578521652,,,
-0.004530833,0.5136702366965736,0.00175471,,0.556005513,7.614182882,,,
-0.004529583,0.5146792579420448,0.001419777,,0.557310439,7.649449605,,,
-0.004528333,0.5156882791875165,0.001419777,,0.55861399,7.684324315,,,
-0.004527083,0.5170336408481453,0.002424576,,0.559916162,7.658739694,,,
-0.004525833,0.5187153429239314,0.002759509,,0.561216953,7.57311587,,,
-0.004524583,0.5197243641694026,0.001419777,,0.562516359,7.607244535,,,
-0.004523333,0.5203970449997174,0.00175471,,0.563814377,7.700642987,,,
-0.004522083,0.5210697258300325,0.00175471,,0.565111004,7.793385393,,,
-0.004520833,0.5224150874906607,0.00175471,,0.566406237,7.766713459,,,
-0.004519583,0.5234241087361328,0.001419777,,0.567700072,7.799182254,,,
-0.004518333,0.52443313,0.002424576,,0.568992506,7.831276487,,,
-0.004517083,0.5257784916422329,0.00175471,,0.570283537,7.804020674,,,
-0.004515833,0.527123853,0.002424576,,0.57157316,7.77666095,,,
-0.004514583,0.5284692149634905,0.002089643,,0.572861373,7.749197302,,,
-0.004513333,0.5298145766241188,0.00175471,,0.574148173,7.721629718,,,
-0.004512083,0.5308235978695911,0.002089643,,0.575433555,7.752408094,,,
-0.004510833,0.5321689595302204,0.001084844,,0.576717518,7.724502459,,,
-0.004509583,0.5331779807756916,0.001084844,,0.578000058,7.754683937,,,
-0.004508333,0.5345233424363204,0.002424576,,0.579281172,7.726443054,,,
-0.004507083,0.5358687040969493,0.003094442,,0.580560857,7.698099566,,,
-0.004505833,0.5375504061727353,0.002759509,,0.581839109,7.611847009,,,
-0.004504583,0.5392321082485206,0.003094442,,0.583115925,7.52574493,,,
-0.004503333,0.5402411294939931,0.002424576,,0.584391303,7.554899156,,,
-0.004502083,0.5415864911546212,0.001419777,,0.585665239,7.526270092,,,
-0.004500833,0.5429318528152508,0.002089643,,0.58693773,7.49753756,,,
-0.004499583,0.5446135548910372,0.002424576,,0.588208772,7.411521078,,,
-0.004498333,0.5456225761365084,0.002424576,,0.589478363,7.439761955,,,
-0.004497083,0.5469679377971374,0.002759509,,0.5907465,7.410718809,,,
-0.004495833,0.5476406186274517,0.002759509,,0.592013179,7.49519804,,,
-0.004494583,0.5483132994577662,0.002089643,,0.593278397,7.579088984,,,
-0.004493333,0.5493223207032374,0.00175471,,0.594542152,7.605824199,,,
-0.004492083,0.5510040227790238,0.00175471,,0.595804439,7.519315617,,,
-0.004490833,0.5523493844396532,0.002089643,,0.597065256,7.489277172,,,
-0.004489583,0.5533584056851244,0.002089643,,0.598324601,7.515351173,,,
-0.004488333,0.5550401077609108,0.002424576,,0.599582468,7.428896445,,,
-0.004487083,0.556049129,0.00175471,,0.600838857,7.454532507,,,
-0.004485833,0.5570581502518537,0.00175471,,0.602093763,7.479833772,,,
-0.004484583,0.5584035119124826,0.00175471,,0.603347183,7.44905629,,,
-0.004483333,0.5587398523276398,0.00175471,,0.604599115,7.585069413,,,
-0.004482083,0.5600852139882679,0.002089643,,0.605849555,7.553746698,,,
-0.004480833,0.5614305756488975,0.002089643,,0.6070985,7.522325304,,,
-0.004479583,0.562439597,0.002759509,,0.608345947,7.546092827,,,
-0.004478333,0.5641212989701552,0.002759509,,0.609591893,7.459186107,,,
-0.004477083,0.5651303202156275,0.002424576,,0.610836335,7.482530397,,,
-0.004475833,0.5664756818762557,0.001419777,,0.612079269,7.45060154,,,
-0.004474583,0.5671483627065701,0.00175471,,0.613320694,7.528252605,,,
-0.004473333,0.5678210435368842,0.001419777,,0.614560605,7.605362443,,,
-0.004472083,0.5691664051975134,0.002089643,,0.615799,7.572697356,,,
-0.004470833,0.5708481072732987,0.002424576,,0.617035875,7.485426655,,,
-0.004469583,0.571520788,0.001419777,,0.618271228,7.561477522,,,
-0.004468333,0.572529809,0.001084844,,0.619505055,7.582705847,,,
-0.004467083,0.5735388305945572,0.002759509,,0.620737354,7.603622257,,,
-0.004465833,0.5748841922551861,0.00175471,,0.621968121,7.570151514,,,
-0.004464583,0.5755568730855005,0.002424576,,0.623197354,7.644525539,,,
-0.004463333,0.5772385751612865,0.002759509,,0.624425049,7.556787443,,,
-0.004462083,0.5785839368219148,0.00175471,,0.625651203,7.522924269,,,
-0.004460833,0.5795929580673871,0.002424576,,0.626875813,7.542619187,,,
-0.004459583,0.5809383197280152,0.002089643,,0.628098877,7.50846071,,,
-0.004458333,0.5822836813886447,0.002089643,,0.629320391,7.47420715,,,
-0.004457083,0.5832927026341168,0.002089643,,0.630540352,7.49319998,,,
-0.004455833,0.584301724,0.001419777,,0.631758758,7.511891694,,,
-0.004454583,0.5853107451250597,0.001419777,,0.632975604,7.530283728,,,
-0.004453333,0.5869924472008458,0.002424576,,0.634190889,7.442308365,,,
-0.004452083,0.5886741492766318,0.003094442,,0.635404609,7.35444137,,,
-0.004450833,0.5893468301069459,0.00175471,,0.636616761,7.425178477,,,
-0.004449583,0.5896831705221034,0.002089643,,0.637827342,7.548151113,,,
-0.004448333,0.5910285321827328,0.002089643,,0.63903635,7.512533136,,,
-0.004447083,0.592037553,0.001419777,,0.640243781,7.529354997,,,
-0.004445833,0.5930465746736759,0.00175471,,0.641449632,7.545885836,,,
-0.004444583,0.593719256,0.001084844,,0.6426539,7.614463154,,,
-0.004443333,0.5950646171646189,0.002089643,,0.643856583,7.578079768,,,
-0.004442083,0.5960736384100905,0.001084844,,0.645057677,7.593745484,,,
-0.004440833,0.5967463192404049,0.001419777,,0.646257179,7.661169789,,,
-0.004439583,0.5980916809010332,0.00175471,,0.647455087,7.62422088,,,
-0.004438333,0.5987643617313482,0.002089643,,0.648651397,7.690885366,,,
-0.004437083,0.6001097233919778,0.002089643,,0.649846107,7.653563359,,,
-0.004435833,0.6014550850526059,0.002089643,,0.651039213,7.616150799,,,
-0.004434583,0.6021277658829211,0.00175471,,0.652230713,7.681782902,,,
-0.004433333,0.6034731275435492,0.00074991,,0.653420604,7.644000838,,,
-0.004432083,0.6044821487890208,0.001419777,,0.654608882,7.657508932,,,
-0.004430833,0.60582751,0.001084844,,0.655795546,7.619453283,,,
-0.004429583,0.6065001912799641,0.00074991,,0.656980591,7.683697244,,,
-0.004428333,0.6068365316951212,0.001084844,,0.658164015,7.798585471,,,
-0.004427083,0.6078455529405929,0.00175471,,0.659345815,7.810812017,,,
-0.004425833,0.6091909146012225,0.00175471,,0.660525988,7.771847692,,,
-0.004424583,0.6105362762618507,0.002089643,,0.661704532,7.732795102,,,
-0.004423333,0.6115452975073223,0.001084844,,0.662881443,7.744393174,,,
-0.004422083,0.612554319,0.002089643,,0.664056718,7.755722935,,,
-0.004420833,0.6142360208285801,0.002089643,,0.665230355,7.665665505,,,
-0.004419583,0.6155813824892082,0.00175471,,0.66640235,7.626168711,,,
-0.004418333,0.6162540633195234,0.002089643,,0.667572701,7.687348157,,,
-0.004417083,0.6172630845649946,0.002089643,,0.668741405,7.697791701,,,
-0.004415833,0.6179357653953094,0.001419777,,0.669908459,7.758178403,,,
-0.004414583,0.6196174674710959,0.001419777,,0.67107386,7.667768824,,,
-0.004413333,0.6206264887165671,0.001419777,,0.672237605,7.677510999,,,
-0.004412083,0.6216355099620388,0.001084844,,0.673399691,7.686992122,,,
-0.004410833,0.6223081907923532,0.001084844,,0.674560116,7.746073924,,,
-0.004409583,0.623653552,0.00175471,,0.675718876,7.705175311,,,
-0.004408333,0.6246625736984532,0.002089643,,0.67687597,7.713879399,,,
-0.004407083,0.6256715949439253,0.001419777,,0.678031393,7.722326483,,,
-0.004405833,0.6266806161893974,0.001419777,,0.679185143,7.730517547,,,
-0.004404583,0.6276896374348686,0.002089643,,0.680337217,7.73845357,,,
-0.004403333,0.6290349990954981,0.001419777,,0.681487613,7.696781662,,,
-0.004402083,0.6303803607561262,0.00175471,,0.682636327,7.655022739,,,
-0.004400833,0.6313893820015979,0.00175471,,0.683783357,7.662364703,,,
-0.004399583,0.6327347436622268,0.002424576,,0.684928699,7.62034874,,,
-0.004398333,0.6337437649076985,0.001084844,,0.686072352,7.627269444,,,
-0.004397083,0.6344164457380125,0.001084844,,0.687214312,7.682882169,,,
-0.004395833,0.6354254669834845,0.001084844,,0.688354576,7.689221599,,,
-0.004394583,0.6364344882289565,0.00074991,,0.689493141,7.695312685,,,
-0.004393333,0.6374435094744277,0.00074991,,0.690630006,7.701156325,,,
-0.004392083,0.6384525307198995,0.001084844,,0.691765166,7.706753407,,,
-0.004390833,0.6387888711350567,0.00074991,,0.69289862,7.809186956,,,
-0.004389583,0.6397978923805283,0.001419777,,0.694030364,7.814135245,,,
-0.004388333,0.6411432540411565,0.00175471,,0.695160395,7.770457206,,,
-0.004387083,0.6418159348714716,0.001419777,,0.696288711,7.823303104,,,
-0.004385833,0.6431612965320997,0.001419777,,0.697415309,7.779297662,,,
-0.004384583,0.6441703177775721,0.001419777,,0.698540187,7.783355918,,,
-0.004383333,0.645179339,0.001419777,,0.699663341,7.787173964,,,
-0.004382083,0.6458520198533582,0.001419777,,0.700784768,7.838747444,,,
-0.004380833,0.6468610410988298,0.00175471,,0.701904466,7.842010956,,,
-0.004379583,0.6482064027594586,0.001084844,,0.703022433,7.797194992,,,
-0.004378333,0.6488790835897731,0.001419777,,0.704138664,7.847826524,,,
-0.004377083,0.6502244452504012,0.00175471,,0.705253159,7.80268942,,,
-0.004375833,0.6512334664958735,0.00175471,,0.706365913,7.805083116,,,
-0.004374583,0.6519061473261877,0.001419777,,0.707476924,7.854782995,,,
-0.004373333,0.6529151685716597,0.001419777,,0.70858619,7.856633734,,,
-0.004372083,0.6539241898171314,0.001419777,,0.709693708,7.858251691,,,
-0.004370833,0.6542605302322885,0.001084844,,0.710799474,7.95427483,,,
-0.004369583,0.6552695514777601,0.001419777,,0.711903486,7.955282694,,,
-0.004368333,0.6559422323080746,0.001084844,,0.713005742,8.003232868,,,
-0.004367083,0.6569512535535462,0.001419777,,0.714106239,8.003708997,,,
-0.004365833,0.6579602747990174,0.001084844,,0.715204973,8.00395702,,,
-0.004364583,0.6586329556293322,0.00074991,,0.716301943,8.050932756,,,
-0.004363333,0.6599783172899616,0.002424576,,0.717397146,8.003771551,,,
-0.004362083,0.6609873385354328,0.001419777,,0.718490578,8.003339444,,,
-0.004360833,0.6623327001960621,0.00175471,,0.719582238,7.955940934,,,
-0.004359583,0.6633417214415332,0.002089643,,0.720672122,7.955129517,,,
-0.004358333,0.6643507426870049,0.00175471,,0.721760228,7.95409378,,,
-0.004357083,0.6650234235173194,0.001419777,,0.722846553,7.999364374,,,
-0.004355833,0.6663687851779482,0.001419777,,0.723931095,7.951351991,,,
-0.004354583,0.6677141468385763,0.000414977,,0.72501385,7.903256351,,,
-0.004353333,0.6687231680840486,0.001419777,,0.726094816,7.901398963,,,
-0.004352083,0.6697321893295207,0.001084844,,0.727173991,7.899320186,,,
-0.004350833,0.6707412105749919,0.00074991,,0.728251372,7.897020651,,,
-0.004349583,0.6714138914053068,0.001419777,,0.729326956,7.940617533,,,
-0.004348333,0.672422913,0.00175471,,0.73040074,7.937810557,,,
-0.004347083,0.674104615,0.00175471,,0.731472722,7.842822463,,,
-0.004345833,0.6747772955568782,0.001084844,,0.732542899,7.885627357,,,
-0.004344583,0.675449976,0.001084844,,0.733611268,7.928080519,,,
-0.004343333,0.6764589976326641,0.00175471,,0.734677828,7.924402799,,,
-0.004342083,0.6778043592932934,0.002089643,,0.735742575,7.874794459,,,
-0.004340833,0.6788133805387655,0.001084844,,0.736805506,7.870750857,,,
-0.004339583,0.6798224017842367,0.001084844,,0.73786662,7.866491903,,,
-0.004338333,0.6811677634448655,0.00175471,,0.738925913,7.816500691,,,
-0.004337083,0.6821767846903372,0.00074991,,0.739983382,7.811877781,,,
-0.004335833,0.6825131251054944,0.001084844,,0.741039026,7.897816271,,,
-0.004334583,0.6835221463509656,0.00074991,,0.742092841,7.892637092,,,
-0.004333333,0.6845311675964377,8.004420291442271e-05,,0.743144825,7.887245645,,,
-0.004332083,0.6852038484267517,0.000414977,,0.744194976,7.926837669,,,
-0.004330833,0.6862128696722237,0.001419777,,0.745243291,7.920959722,,,
-0.004329583,0.687221891,0.001084844,,0.746289766,7.914871397,,,
